,filter_interaction,example_no,motif1,motif1_qval,motif2,motif2_qval,mean_distance,mean_distance_bg,num_obs,num_obs_bg,pval,adjusted_pval,TF1,TF2,TF_Interaction,TF1_Family,TF2_Family,Family_Interaction
465,filter100$\longleftrightarrow$filter195,15044,M1605_1.02,0.00800558,M4604_1.02,0.0263842,450.0,354.0,184.0,130.0,5.6450827938269447e-05,7.849846453801296e-05,SOX1,ZNF263,SOX1$\longleftrightarrow$ZNF263,Sox,C2H2 ZF,Sox$\longleftrightarrow$C2H2 ZF
466,filter101$\longleftrightarrow$filter102,15049,M1110_1.02,0.00439645,M4604_1.02,0.0389065,42.0,228.0,238.0,256.0,4.141033283925754e-12,2.586554739153377e-11,HHEX,ZNF263,HHEX$\longleftrightarrow$ZNF263,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
467,filter101$\longleftrightarrow$filter103,15050,M1110_1.02,0.00439645,M1605_1.02,0.0196157,480.0,204.0,162.0,338.0,5.1625608451955525e-09,1.6699625173025856e-08,HHEX,SOX1,SOX1$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
468,filter101$\longleftrightarrow$filter106,15053,M1110_1.02,0.00439645,M0891_1.02,0.00294557,306.0,138.0,157.0,436.0,0.00016355809688206992,0.00021362553236587136,HHEX,TLX2,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
469,filter101$\longleftrightarrow$filter107,15054,M1110_1.02,0.00439645,M0105_1.02,0.014877700000000002,96.0,108.0,112.0,406.0,0.0006396104261127589,0.0007723368688607403,HHEX,ARID3B,HHEX$\longleftrightarrow$ARID3B,Homeodomain,ARID/BRIGHT,Homeodomain$\longleftrightarrow$ARID/BRIGHT
470,filter101$\longleftrightarrow$filter108,15055,M1110_1.02,0.00439645,M0891_1.02,0.00617742,192.0,114.0,119.0,318.0,1.223003192364737e-06,2.2920835739625183e-06,HHEX,TLX2,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
471,filter101$\longleftrightarrow$filter109,15056,M1110_1.02,0.00439645,M1605_1.02,0.00402327,204.0,354.0,231.0,405.0,2.258483529720149e-11,1.245884415095188e-10,HHEX,SOX1,SOX1$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
472,filter101$\longleftrightarrow$filter110,15057,M1110_1.02,0.00439645,M1605_1.02,0.022547799999999996,138.0,144.0,95.0,309.0,0.00294546137205548,0.003296043849606771,HHEX,SOX1,SOX1$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
473,filter101$\longleftrightarrow$filter117,15064,M1110_1.02,0.00439645,M1605_1.02,0.0443084,6.0,108.0,160.0,270.0,2.2938132744300137e-06,4.044990389202622e-06,HHEX,SOX1,SOX1$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
474,filter101$\longleftrightarrow$filter118,15065,M1110_1.02,0.00439645,M0437_1.02,0.03969980000000001,36.0,186.0,153.0,415.0,4.671970460146307e-08,1.2413090129086553e-07,HHEX,ZNF32,HHEX$\longleftrightarrow$ZNF32,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
475,filter101$\longleftrightarrow$filter119,15066,M1110_1.02,0.00439645,M0891_1.02,0.00379398,102.0,48.0,88.0,358.0,1.604146323180968e-05,2.4337453511368068e-05,HHEX,TLX2,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
476,filter101$\longleftrightarrow$filter120,15067,M1110_1.02,0.00439645,M0632_1.02,0.012941999999999999,18.0,156.0,165.0,265.0,6.484879834785013e-10,2.586638159664247e-09,HHEX,DMRTA2,DMRTA2$\longleftrightarrow$HHEX,Homeodomain,DM,Homeodomain$\longleftrightarrow$DM
477,filter101$\longleftrightarrow$filter121,15068,M1110_1.02,0.00439645,M0931_1.02,0.0228334,96.0,132.0,118.0,381.0,0.0013515234834804435,0.0015769425395594768,HHEX,LHX5,LHX5$\longleftrightarrow$HHEX,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
478,filter101$\longleftrightarrow$filter123,15070,M1110_1.02,0.00439645,M0891_1.02,0.000661283,96.0,12.0,96.0,228.0,2.595980359371044e-06,4.527674237741387e-06,HHEX,TLX2,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
479,filter101$\longleftrightarrow$filter124,15071,M1110_1.02,0.00439645,M0632_1.02,0.013403899999999998,144.0,54.0,95.0,372.0,1.8689764575408546e-05,2.803464686311281e-05,HHEX,DMRTA2,DMRTA2$\longleftrightarrow$HHEX,Homeodomain,DM,Homeodomain$\longleftrightarrow$DM
480,filter101$\longleftrightarrow$filter125,15072,M1110_1.02,0.00439645,M0931_1.02,0.0494975,114.0,78.0,138.0,331.0,1.0745750681904838e-06,2.037148565842948e-06,HHEX,LHX5,LHX5$\longleftrightarrow$HHEX,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
481,filter101$\longleftrightarrow$filter126,15073,M1110_1.02,0.00439645,M0891_1.02,0.00969903,234.0,6.0,128.0,416.0,0.0002936725019442311,0.00037300860881424086,HHEX,TLX2,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
482,filter101$\longleftrightarrow$filter128,15075,M1110_1.02,0.00439645,M0931_1.02,0.00112071,132.0,36.0,82.0,438.0,1.8366111839984523e-06,3.3196668930534213e-06,HHEX,LHX5,LHX5$\longleftrightarrow$HHEX,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
483,filter101$\longleftrightarrow$filter129,15076,M1110_1.02,0.00439645,M0891_1.02,0.018319400000000003,276.0,108.0,100.0,375.0,3.417726286511009e-05,4.938094766211776e-05,HHEX,TLX2,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
484,filter101$\longleftrightarrow$filter130,15077,M1110_1.02,0.00439645,M0891_1.02,0.040161,102.0,204.0,354.0,429.0,6.349715384508431e-19,1.129114193792756e-17,HHEX,TLX2,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
485,filter101$\longleftrightarrow$filter131,15078,M1110_1.02,0.00439645,M0424_1.02,0.0111822,12.0,150.0,302.0,434.0,2.35414204901494e-11,1.2897132774551728e-10,HHEX,SNAI3,HHEX$\longleftrightarrow$SNAI3,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
486,filter101$\longleftrightarrow$filter133,15080,M1110_1.02,0.00439645,M0609_1.02,0.00486299,354.0,204.0,387.0,369.0,7.981208768201313e-29,1.5877617193240488e-26,HHEX,DNMT1,HHEX$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
487,filter101$\longleftrightarrow$filter137,15084,M1110_1.02,0.00439645,M0891_1.02,0.0210576,90.0,144.0,115.0,330.0,0.00019237016940383905,0.0002493136193861643,HHEX,TLX2,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
488,filter101$\longleftrightarrow$filter138,15085,M1110_1.02,0.00439645,M0607_1.02,0.047259300000000004,36.0,180.0,317.0,370.0,2.830206363795143e-19,5.2375272418371734e-18,HHEX,KDM2B,KDM2B$\longleftrightarrow$HHEX,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
489,filter101$\longleftrightarrow$filter139,15086,M1110_1.02,0.00439645,M1605_1.02,0.00567516,174.0,30.0,179.0,351.0,2.1015012336556386e-10,9.290386703785967e-10,HHEX,SOX1,SOX1$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
490,filter101$\longleftrightarrow$filter140,15087,M1110_1.02,0.00439645,M1605_1.02,8.50604e-05,486.0,204.0,149.0,435.0,1.699067871360016e-05,2.565528004999493e-05,HHEX,SOX1,SOX1$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
491,filter101$\longleftrightarrow$filter143,15090,M1110_1.02,0.00439645,M0632_1.02,0.016274200000000003,276.0,18.0,176.0,424.0,3.999774012021063e-05,5.714219335845171e-05,HHEX,DMRTA2,DMRTA2$\longleftrightarrow$HHEX,Homeodomain,DM,Homeodomain$\longleftrightarrow$DM
492,filter101$\longleftrightarrow$filter144,15091,M1110_1.02,0.00439645,M0607_1.02,0.0492292,144.0,84.0,327.0,378.0,1.0675300188262477e-10,5.064006035654167e-10,HHEX,KDM2B,KDM2B$\longleftrightarrow$HHEX,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
493,filter101$\longleftrightarrow$filter145,15092,M1110_1.02,0.00439645,M1605_1.02,0.0305676,48.0,168.0,83.0,260.0,6.566227085917145e-08,1.6706875151458252e-07,HHEX,SOX1,SOX1$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
494,filter101$\longleftrightarrow$filter148,15095,M1110_1.02,0.00439645,M0610_1.02,0.0105344,240.0,90.0,292.0,337.0,5.40727390752261e-26,5.5520493056917626e-24,HHEX,TET1,HHEX$\longleftrightarrow$TET1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
495,filter101$\longleftrightarrow$filter151,15098,M1110_1.02,0.00439645,M1507_1.02,0.00163482,276.0,288.0,258.0,381.0,3.1093776893080976e-13,2.312418033894316e-12,HHEX,LCOR,HHEX$\longleftrightarrow$LCOR,Homeodomain,Pipsqueak,Homeodomain$\longleftrightarrow$Pipsqueak
496,filter101$\longleftrightarrow$filter155,15102,M1110_1.02,0.00439645,M0609_1.02,0.0062106,84.0,126.0,222.0,318.0,7.211762156239957e-08,1.818371994169253e-07,HHEX,DNMT1,HHEX$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
497,filter101$\longleftrightarrow$filter156,15103,M1110_1.02,0.00439645,M0607_1.02,0.00239131,126.0,126.0,226.0,404.0,9.28479881108598e-11,4.484600093427417e-10,HHEX,KDM2B,KDM2B$\longleftrightarrow$HHEX,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
498,filter101$\longleftrightarrow$filter159,15106,M1110_1.02,0.00439645,M0607_1.02,0.0061845,360.0,6.0,188.0,288.0,3.351705215313686e-08,9.181133993410897e-08,HHEX,KDM2B,KDM2B$\longleftrightarrow$HHEX,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
499,filter101$\longleftrightarrow$filter160,15107,M1110_1.02,0.00439645,M1605_1.02,0.013323500000000002,324.0,24.0,244.0,381.0,7.576861745882868e-15,7.286148319379205e-14,HHEX,SOX1,SOX1$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
500,filter101$\longleftrightarrow$filter161,15108,M1110_1.02,0.00439645,M4459_1.02,0.0224206,174.0,42.0,301.0,275.0,3.583670516533622e-10,1.5249763708725291e-09,HHEX,EGR1,HHEX$\longleftrightarrow$EGR1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
501,filter101$\longleftrightarrow$filter162,15109,M1110_1.02,0.00439645,M0609_1.02,0.0188738,402.0,66.0,178.0,351.0,2.0566598783968172e-07,4.619864779772103e-07,HHEX,DNMT1,HHEX$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
502,filter101$\longleftrightarrow$filter165,15112,M1110_1.02,0.00439645,M0891_1.02,0.033438199999999994,174.0,336.0,117.0,349.0,3.36777362953281e-05,4.872556119455879e-05,HHEX,TLX2,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
503,filter101$\longleftrightarrow$filter166,15113,M1110_1.02,0.00439645,M0891_1.02,0.00381039,138.0,30.0,241.0,439.0,8.720961954061627e-06,1.3824114491921393e-05,HHEX,TLX2,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
504,filter101$\longleftrightarrow$filter170,15117,M1110_1.02,0.00439645,M1592_1.02,0.00168537,438.0,144.0,182.0,342.0,4.638930597264881e-10,1.9129724797670607e-09,HHEX,SOX3,SOX3$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
505,filter101$\longleftrightarrow$filter172,15119,M1110_1.02,0.00439645,M1605_1.02,0.000319962,276.0,282.0,157.0,315.0,5.0893641067753425e-09,1.6479599137198288e-08,HHEX,SOX1,SOX1$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
506,filter101$\longleftrightarrow$filter173,15120,M1110_1.02,0.00439645,M0607_1.02,0.00901742,48.0,204.0,263.0,362.0,3.26045584050414e-11,1.7383636415954232e-10,HHEX,KDM2B,KDM2B$\longleftrightarrow$HHEX,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
507,filter101$\longleftrightarrow$filter174,15121,M1110_1.02,0.00439645,M1007_1.02,0.0111757,294.0,6.0,249.0,399.0,2.653547223609877e-11,1.4388825916099209e-10,HHEX,HOXA11,HHEX$\longleftrightarrow$HOXA11,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
508,filter101$\longleftrightarrow$filter178,15125,M1110_1.02,0.00439645,M0105_1.02,0.0368381,204.0,60.0,88.0,358.0,1.4793858893886896e-05,2.25845817070705e-05,HHEX,ARID3B,HHEX$\longleftrightarrow$ARID3B,Homeodomain,ARID/BRIGHT,Homeodomain$\longleftrightarrow$ARID/BRIGHT
509,filter101$\longleftrightarrow$filter180,15127,M1110_1.02,0.00439645,M1592_1.02,0.00075889,282.0,168.0,170.0,426.0,5.389316938011993e-09,1.741542722202251e-08,HHEX,SOX3,SOX3$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
510,filter101$\longleftrightarrow$filter181,15128,M1110_1.02,0.00439645,M1605_1.02,8.283969999999999e-05,132.0,174.0,128.0,427.0,1.9218219585667847e-06,3.448229590821914e-06,HHEX,SOX1,SOX1$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
511,filter101$\longleftrightarrow$filter183,15130,M1110_1.02,0.00439645,M1605_1.02,0.000761008,276.0,114.0,224.0,414.0,1.9430208966105977e-09,6.956845347482039e-09,HHEX,SOX1,SOX1$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
512,filter101$\longleftrightarrow$filter184,15131,M1110_1.02,0.00439645,M0891_1.02,0.0200649,288.0,192.0,180.0,212.0,4.6188759312902044e-09,1.5140970225846258e-08,HHEX,TLX2,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
513,filter101$\longleftrightarrow$filter186,15133,M1110_1.02,0.00439645,M0891_1.02,0.030916500000000003,102.0,60.0,140.0,328.0,1.65937366958421e-06,3.025078115857125e-06,HHEX,TLX2,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
514,filter101$\longleftrightarrow$filter187,15134,M1110_1.02,0.00439645,M0607_1.02,0.00286974,276.0,90.0,160.0,309.0,3.778597724302712e-12,2.3769321257817254e-11,HHEX,KDM2B,KDM2B$\longleftrightarrow$HHEX,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
515,filter101$\longleftrightarrow$filter189,15136,M1110_1.02,0.00439645,M1605_1.02,0.0375479,330.0,144.0,168.0,271.0,2.734765635933817e-06,4.741154149878725e-06,HHEX,SOX1,SOX1$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
516,filter101$\longleftrightarrow$filter193,15140,M1110_1.02,0.00439645,M0891_1.02,0.00465549,384.0,54.0,267.0,394.0,5.458293670300541e-13,3.90421320282396e-12,HHEX,TLX2,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
517,filter101$\longleftrightarrow$filter194,15141,M1110_1.02,0.00439645,M0891_1.02,0.0207727,180.0,432.0,193.0,407.0,1.1782795446882589e-07,2.8030372128122027e-07,HHEX,TLX2,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
518,filter101$\longleftrightarrow$filter195,15142,M1110_1.02,0.00439645,M4604_1.02,0.0263842,72.0,6.0,238.0,184.0,2.244773660792071e-06,3.971714598277466e-06,HHEX,ZNF263,HHEX$\longleftrightarrow$ZNF263,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
519,filter101$\longleftrightarrow$filter196,15143,M1110_1.02,0.00439645,M1605_1.02,0.0329541,96.0,366.0,134.0,375.0,1.196010265160691e-06,2.2459590997088376e-06,HHEX,SOX1,SOX1$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
520,filter101$\longleftrightarrow$filter199,15146,M1110_1.02,0.00439645,M0607_1.02,0.039024500000000004,336.0,132.0,185.0,416.0,1.4395651326078308e-08,4.266420686304214e-08,HHEX,KDM2B,KDM2B$\longleftrightarrow$HHEX,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
521,filter102$\longleftrightarrow$filter107,15151,M4604_1.02,0.0389065,M0105_1.02,0.014877700000000002,246.0,300.0,94.0,242.0,6.400753876733071e-08,1.6338091090329887e-07,ZNF263,ARID3B,ZNF263$\longleftrightarrow$ARID3B,C2H2 ZF,ARID/BRIGHT,C2H2 ZF$\longleftrightarrow$ARID/BRIGHT
522,filter102$\longleftrightarrow$filter125,15169,M4604_1.02,0.0389065,M0931_1.02,0.0494975,330.0,192.0,99.0,196.0,2.0362898603474747e-07,4.5805728802021293e-07,ZNF263,LHX5,LHX5$\longleftrightarrow$ZNF263,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
523,filter102$\longleftrightarrow$filter130,15174,M4604_1.02,0.0389065,M0891_1.02,0.040161,150.0,66.0,263.0,255.0,1.8018323465962068e-13,1.405694205690129e-12,ZNF263,TLX2,TLX2$\longleftrightarrow$ZNF263,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
524,filter102$\longleftrightarrow$filter133,15177,M4604_1.02,0.0389065,M0609_1.02,0.00486299,258.0,210.0,284.0,211.0,1.257754237891781e-19,2.5021448370059622e-18,ZNF263,DNMT1,DNMT1$\longleftrightarrow$ZNF263,C2H2 ZF,CxxC,CxxC$\longleftrightarrow$C2H2 ZF
525,filter102$\longleftrightarrow$filter135,15179,M4604_1.02,0.0389065,M1110_1.02,0.027917599999999997,42.0,162.0,247.0,207.0,1.5867938755124726e-09,5.765713362735389e-09,ZNF263,HHEX,HHEX$\longleftrightarrow$ZNF263,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
526,filter102$\longleftrightarrow$filter138,15182,M4604_1.02,0.0389065,M0607_1.02,0.047259300000000004,102.0,42.0,249.0,210.0,1.8572677169318673e-13,1.4453993014655583e-12,ZNF263,KDM2B,KDM2B$\longleftrightarrow$ZNF263,C2H2 ZF,CxxC,CxxC$\longleftrightarrow$C2H2 ZF
527,filter102$\longleftrightarrow$filter144,15188,M4604_1.02,0.0389065,M0607_1.02,0.0492292,174.0,264.0,246.0,217.0,1.215915585114351e-07,2.886099408962699e-07,ZNF263,KDM2B,KDM2B$\longleftrightarrow$ZNF263,C2H2 ZF,CxxC,CxxC$\longleftrightarrow$C2H2 ZF
528,filter102$\longleftrightarrow$filter151,15195,M4604_1.02,0.0389065,M1507_1.02,0.00163482,174.0,252.0,190.0,226.0,3.9562138250867566e-12,2.4837531765781343e-11,ZNF263,LCOR,ZNF263$\longleftrightarrow$LCOR,C2H2 ZF,Pipsqueak,C2H2 ZF$\longleftrightarrow$Pipsqueak
529,filter102$\longleftrightarrow$filter155,15199,M4604_1.02,0.0389065,M0609_1.02,0.0062106,246.0,450.0,165.0,184.0,0.00035153363868467596,0.0004419161026592905,ZNF263,DNMT1,DNMT1$\longleftrightarrow$ZNF263,C2H2 ZF,CxxC,CxxC$\longleftrightarrow$C2H2 ZF
530,filter102$\longleftrightarrow$filter159,15203,M4604_1.02,0.0389065,M0607_1.02,0.0061845,198.0,222.0,156.0,159.0,3.855912161087522e-07,8.095889451676506e-07,ZNF263,KDM2B,KDM2B$\longleftrightarrow$ZNF263,C2H2 ZF,CxxC,CxxC$\longleftrightarrow$C2H2 ZF
531,filter102$\longleftrightarrow$filter160,15204,M4604_1.02,0.0389065,M1605_1.02,0.013323500000000002,18.0,474.0,186.0,217.0,2.6756261463619697e-08,7.503540109136696e-08,ZNF263,SOX1,SOX1$\longleftrightarrow$ZNF263,C2H2 ZF,Sox,Sox$\longleftrightarrow$C2H2 ZF
532,filter102$\longleftrightarrow$filter161,15205,M4604_1.02,0.0389065,M4459_1.02,0.0224206,234.0,342.0,229.0,165.0,0.00017390350663392719,0.0002265799679147729,ZNF263,EGR1,EGR1$\longleftrightarrow$ZNF263,C2H2 ZF,C2H2 ZF,C2H2 ZF$\longleftrightarrow$C2H2 ZF
533,filter102$\longleftrightarrow$filter165,15209,M4604_1.02,0.0389065,M0891_1.02,0.033438199999999994,222.0,48.0,99.0,201.0,2.322979457040318e-07,5.154944830107239e-07,ZNF263,TLX2,TLX2$\longleftrightarrow$ZNF263,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
534,filter102$\longleftrightarrow$filter174,15218,M4604_1.02,0.0389065,M1007_1.02,0.0111757,222.0,276.0,191.0,232.0,4.0045593067191854e-08,1.0765635365951996e-07,ZNF263,HOXA11,ZNF263$\longleftrightarrow$HOXA11,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
535,filter102$\longleftrightarrow$filter184,15228,M4604_1.02,0.0389065,M0891_1.02,0.0200649,474.0,246.0,135.0,124.0,1.826834384081776e-06,3.3050663588573016e-06,ZNF263,TLX2,TLX2$\longleftrightarrow$ZNF263,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
536,filter102$\longleftrightarrow$filter186,15230,M4604_1.02,0.0389065,M0891_1.02,0.030916500000000003,96.0,198.0,109.0,195.0,1.4624644987463444e-11,8.372346222139593e-11,ZNF263,TLX2,TLX2$\longleftrightarrow$ZNF263,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
537,filter102$\longleftrightarrow$filter193,15237,M4604_1.02,0.0389065,M0891_1.02,0.00465549,120.0,6.0,199.0,235.0,1.9986773193964735e-07,4.511907735914167e-07,ZNF263,TLX2,TLX2$\longleftrightarrow$ZNF263,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
538,filter102$\longleftrightarrow$filter194,15238,M4604_1.02,0.0389065,M0891_1.02,0.0207727,30.0,438.0,155.0,246.0,3.196530684320203e-08,8.793912850640629e-08,ZNF263,TLX2,TLX2$\longleftrightarrow$ZNF263,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
539,filter103$\longleftrightarrow$filter130,15270,M1605_1.02,0.0196157,M0891_1.02,0.040161,540.0,30.0,175.0,334.0,9.447744692806788e-12,5.631492763521349e-11,SOX1,TLX2,SOX1$\longleftrightarrow$TLX2,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
540,filter103$\longleftrightarrow$filter133,15273,M1605_1.02,0.0196157,M0609_1.02,0.00486299,150.0,126.0,188.0,297.0,3.0041766646649267e-22,9.858035385183981e-21,SOX1,DNMT1,SOX1$\longleftrightarrow$DNMT1,Sox,CxxC,Sox$\longleftrightarrow$CxxC
541,filter106$\longleftrightarrow$filter133,15555,M0891_1.02,0.00294557,M0609_1.02,0.00486299,444.0,78.0,187.0,376.0,5.427465173192216e-16,6.32806653709554e-15,TLX2,DNMT1,TLX2$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
542,filter106$\longleftrightarrow$filter138,15560,M0891_1.02,0.00294557,M0607_1.02,0.047259300000000004,120.0,102.0,170.0,376.0,2.203339380774486e-10,9.713613918289735e-10,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
543,filter107$\longleftrightarrow$filter130,15644,M0105_1.02,0.014877700000000002,M0891_1.02,0.040161,288.0,144.0,133.0,402.0,2.7063479904789553e-06,4.697004173224925e-06,ARID3B,TLX2,TLX2$\longleftrightarrow$ARID3B,ARID/BRIGHT,Homeodomain,Homeodomain$\longleftrightarrow$ARID/BRIGHT
544,filter107$\longleftrightarrow$filter133,15647,M0105_1.02,0.014877700000000002,M0609_1.02,0.00486299,420.0,42.0,138.0,356.0,9.112496497265975e-17,1.198556873999901e-15,ARID3B,DNMT1,ARID3B$\longleftrightarrow$DNMT1,ARID/BRIGHT,CxxC,ARID/BRIGHT$\longleftrightarrow$CxxC
545,filter108$\longleftrightarrow$filter133,15738,M0891_1.02,0.00617742,M0609_1.02,0.00486299,294.0,60.0,143.0,268.0,4.0951393883598815e-14,3.5420730090080183e-13,TLX2,DNMT1,TLX2$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
546,filter109$\longleftrightarrow$filter124,15819,M1605_1.02,0.00402327,M0632_1.02,0.013403899999999998,66.0,126.0,87.0,340.0,9.024780551467679e-05,0.00012177141371480129,SOX1,DMRTA2,SOX1$\longleftrightarrow$DMRTA2,Sox,DM,Sox$\longleftrightarrow$DM
547,filter109$\longleftrightarrow$filter125,15820,M1605_1.02,0.00402327,M0931_1.02,0.0494975,156.0,234.0,116.0,316.0,0.00011974658595807593,0.00015835204948257402,SOX1,LHX5,SOX1$\longleftrightarrow$LHX5,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
548,filter109$\longleftrightarrow$filter130,15825,M1605_1.02,0.00402327,M0891_1.02,0.040161,36.0,54.0,261.0,400.0,1.2670291170676798e-12,8.544393389039036e-12,SOX1,TLX2,SOX1$\longleftrightarrow$TLX2,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
549,filter109$\longleftrightarrow$filter133,15828,M1605_1.02,0.00402327,M0609_1.02,0.00486299,42.0,18.0,286.0,345.0,1.6833711963253037e-24,1.0324509364704076e-22,SOX1,DNMT1,SOX1$\longleftrightarrow$DNMT1,Sox,CxxC,Sox$\longleftrightarrow$CxxC
